season,week,celebrity,total_score,estimated_votes,vote_share,method,is_eliminated,popularity,viewers,optimization_success
20,2,Riker Lynch,32.0,58704,0.08477154020701075,percent,False,0.38398,13.85,True
20,2,Rumer Willis,32.0,66690,0.09630297710725315,percent,False,0.836254,13.85,True
20,2,Nastia Liukin,34.0,51902,0.07494929588136452,percent,False,0.12229,13.85,True
20,2,Michael Sam,28.0,44510,0.06427412835800538,percent,False,0.094176,13.85,True
20,2,Robert Herjavec,28.0,73890,0.10670039760732242,percent,False,0.487577,13.85,True
20,2,Charlotte McKinney,26.0,62103,0.08967905912336593,percent,False,1.0,13.85,True
20,2,Noah Galloway,27.0,73430,0.10603671552183037,percent,False,0.246332,13.85,True
20,2,Redfoo,31.0,31194,0.04504488025629794,percent,True,0.38398,13.85,True
20,2,Patti LaBelle,28.0,60362,0.08716497956872912,percent,False,0.548457,13.85,True
20,2,Chris Soules,21.0,51150,0.07386347622742466,percent,False,0.526406,13.85,True
20,3,Suzanne Somers,25.0,54144,0.07869759716623112,percent,False,0.353053,13.759999999999998,True
20,3,Willow Shields,32.0,62655,0.09106883434615569,percent,False,0.258219,13.759999999999998,True
20,3,Riker Lynch,34.0,72710,0.10568277109340685,percent,False,0.38398,13.759999999999998,True
20,3,Rumer Willis,33.0,80205,0.11657743621124442,percent,False,0.836254,13.759999999999998,True
20,3,Nastia Liukin,34.0,60357,0.08772844863838442,percent,False,0.12229,13.759999999999998,True
20,3,Michael Sam,24.0,55751,0.08103414541048004,percent,False,0.094176,13.759999999999998,True
20,3,Robert Herjavec,29.0,70264,0.1021279607706497,percent,False,0.487577,13.759999999999998,True
20,3,Charlotte McKinney,22.0,47395,0.06888783907037203,percent,True,1.0,13.759999999999998,True
20,3,Noah Galloway,30.0,73002,0.10610820356433948,percent,False,0.246332,13.759999999999998,True
20,3,Patti LaBelle,22.0,47395,0.06888787588039208,percent,False,0.548457,13.759999999999998,True
20,3,Chris Soules,28.0,64121,0.0931988878483441,percent,False,0.526406,13.759999999999998,True
20,4,Suzanne Somers,28.0,66377,0.09654877774609218,percent,False,0.353053,13.75,True
20,4,Willow Shields,39.0,75422,0.10970407036882031,percent,False,0.258219,13.75,True
20,4,Riker Lynch,34.0,69629,0.10127790239885569,percent,False,0.38398,13.75,True
20,4,Rumer Willis,35.0,87462,0.12721795698071586,percent,False,0.836254,13.75,True
20,4,Nastia Liukin,36.0,57452,0.08356692998459665,percent,False,0.12229,13.75,True
20,4,Michael Sam,30.0,53706,0.07811819121708535,percent,True,0.094176,13.75,True
20,4,Robert Herjavec,34.0,83291,0.12115108154848128,percent,False,0.487577,13.75,True
20,4,Noah Galloway,32.0,76413,0.11114685742112287,percent,False,0.246332,13.75,True
20,4,Patti LaBelle,30.0,57694,0.08391876528012483,percent,False,0.548457,13.75,True
20,4,Chris Soules,27.0,60053,0.08734946705410496,percent,False,0.526406,13.75,True
20,5,Suzanne Somers,28.0,57908,0.08338111306386131,percent,True,0.353053,13.89,True
20,5,Willow Shields,34.0,69575,0.10017941067840677,percent,False,0.258219,13.89,True
20,5,Riker Lynch,38.0,93323,0.13437449430775603,percent,False,0.38398,13.89,True
20,5,Rumer Willis,39.0,115054,0.16566474122997366,percent,False,0.836254,13.89,True
20,5,Nastia Liukin,38.0,70287,0.10120465028169863,percent,False,0.12229,13.89,True
20,5,Robert Herjavec,24.0,67724,0.09751540315799034,percent,False,0.487577,13.89,True
20,5,Noah Galloway,28.0,74034,0.10660102308209804,percent,False,0.246332,13.89,True
20,5,Patti LaBelle,27.0,72635,0.10458570857901482,percent,False,0.548457,13.89,True
20,5,Chris Soules,27.0,73960,0.10649345561920039,percent,False,0.526406,13.89,True
20,6,Willow Shields,36.5,77303,0.11520555751457497,percent,False,0.258219,13.42,True
20,6,Riker Lynch,38.0,87782,0.13082226668642957,percent,False,0.38398,13.42,True
20,6,Rumer Willis,35.5,93129,0.1387907811806792,percent,False,0.836254,13.42,True
20,6,Nastia Liukin,36.5,71565,0.10665424489295634,percent,False,0.12229,13.42,True
20,6,Robert Herjavec,33.5,87697,0.1306952390722814,percent,False,0.487577,13.42,True
20,6,Noah Galloway,34.0,89360,0.13317465234461348,percent,False,0.246332,13.42,True
20,6,Patti LaBelle,34.0,77492,0.11548802248781743,percent,True,0.548457,13.42,True
20,6,Chris Soules,35.0,86673,0.12916923582064765,percent,False,0.526406,13.42,True
20,7,Willow Shields,39.0,68717,0.1039585184287427,percent,True,0.258219,13.22,True
20,7,Riker Lynch,37.0,108235,0.16374474132322211,percent,False,0.38398,13.22,True
20,7,Rumer Willis,37.0,103976,0.15730082369633797,percent,False,0.836254,13.22,True
20,7,Nastia Liukin,41.0,79712,0.12059344398316019,percent,False,0.12229,13.22,True
20,7,Robert Herjavec,31.0,92689,0.1402251348891589,percent,False,0.487577,13.22,True
20,7,Noah Galloway,38.0,118136,0.1787226449278941,percent,False,0.246332,13.22,True
20,7,Chris Soules,31.0,89536,0.13545469275148408,percent,False,0.526406,13.22,True
20,8,Riker Lynch,39.0,288922,0.1762256756128977,percent,False,0.38398,32.79,True
20,8,Rumer Willis,40.0,336532,0.20526485718600754,percent,False,0.836254,32.79,True
20,8,Nastia Liukin,38.0,234061,0.1427636693605432,percent,False,0.12229,32.79,True
20,8,Robert Herjavec,31.0,260284,0.15875840640397693,percent,True,0.487577,32.79,True
20,8,Noah Galloway,31.5,265520,0.16195183877690578,percent,False,0.246332,32.79,True
20,8,Chris Soules,32.0,254181,0.15503555265966884,percent,True,0.526406,32.79,True
20,9,Riker Lynch,40.0,294060,0.24878175524402837,percent,False,0.38398,23.64,True
20,9,Rumer Willis,39.0,325584,0.2754518941358559,percent,False,0.836254,23.64,True
20,9,Nastia Liukin,40.0,244563,0.20690617517825233,percent,True,0.12229,23.64,True
20,9,Noah Galloway,38.0,317793,0.2688601754418634,percent,False,0.246332,23.64,True
20,10,Riker Lynch,40.0,476834,0.3425530554153916,percent,False,0.38398,27.84,
20,10,Rumer Willis,40.0,489932,0.35196248266556096,percent,False,0.836254,27.84,
20,10,Noah Galloway,36.0,425234,0.30548446191904743,percent,False,0.246332,27.84,
21,1,Gary Busey,15.0,37690,0.057411253725308004,percent,False,0.15857,13.129999999999999,
21,1,Alexa PenaVega,22.0,57664,0.08783475001518382,percent,False,0.016826,13.129999999999999,
21,1,Carlos PenaVega,23.0,60932,0.09281411322080792,percent,False,0.001275,13.129999999999999,
21,1,Victor Espinoza,15.0,37282,0.05678909274495698,percent,False,0.069066,13.129999999999999,
21,1,Alek Skarlatos,22.0,59583,0.09075905579450533,percent,False,0.1304,13.129999999999999,
21,1,Chaka Khan,13.0,31703,0.04829072639031625,percent,False,0.16061,13.129999999999999,
21,1,Andy Grammer,21.0,56109,0.08546632427164617,percent,False,0.398233,13.129999999999999,
21,1,Tamar Braxton,23.0,62354,0.09497875950697106,percent,False,0.438426,13.129999999999999,
21,1,Nick Carter,24.0,64649,0.09847520566545251,percent,False,0.1304,13.129999999999999,
21,1,Hayes Grier,21.0,56105,0.0854606780634287,percent,False,0.377687,13.129999999999999,
21,1,Bindi Irwin,24.0,63831,0.09722967830362038,percent,False,0.057934,13.129999999999999,
21,1,Kim Zolciak-Biermann,12.0,28716,0.04374039235008855,percent,False,0.000255,13.129999999999999,
21,1,Paula Deen,15.0,39882,0.060749969947714366,percent,False,1.0,13.129999999999999,
21,2,Gary Busey,16.5,66068,0.06280188839032688,percent,False,0.15857,21.04,True
21,2,Alexa PenaVega,23.0,77598,0.07376222234187917,percent,False,0.016826,21.04,True
21,2,Carlos PenaVega,22.5,80388,0.07641462866329601,percent,False,0.001275,21.04,True
21,2,Victor Espinoza,18.5,58289,0.055408110117606955,percent,True,0.069066,21.04,True
21,2,Alek Skarlatos,22.5,106689,0.10141517513695923,percent,False,0.1304,21.04,True
21,2,Chaka Khan,15.0,55100,0.052375985358304164,percent,True,0.16061,21.04,True
21,2,Andy Grammer,22.0,85841,0.08159795569832526,percent,False,0.398233,21.04,True
21,2,Tamar Braxton,24.5,92979,0.08838323109098752,percent,False,0.438426,21.04,True
21,2,Nick Carter,22.5,85218,0.08100615024986996,percent,False,0.1304,21.04,True
21,2,Hayes Grier,22.5,88683,0.08429939496699707,percent,False,0.377687,21.04,True
21,2,Bindi Irwin,24.0,79546,0.07561447007264722,percent,False,0.057934,21.04,True
21,2,Kim Zolciak-Biermann,18.5,76617,0.07282954056243339,percent,False,0.000255,21.04,True
21,2,Paula Deen,18.5,98984,0.09409124735036703,percent,False,1.0,21.04,True
21,3,Gary Busey,25.0,43685,0.07913998702519398,percent,False,0.15857,11.039999999999997,
21,3,Alexa PenaVega,36.0,65442,0.11855482868272374,percent,False,0.016826,11.039999999999997,
21,3,Carlos PenaVega,31.0,55218,0.10003244998354206,percent,False,0.001275,11.039999999999997,
21,3,Alek Skarlatos,33.0,61133,0.11074769198891057,percent,False,0.1304,11.039999999999997,
21,3,Andy Grammer,29.0,52285,0.09472000507281525,percent,False,0.398233,11.039999999999997,
21,3,Tamar Braxton,33.0,60736,0.11002907467219677,percent,False,0.438426,11.039999999999997,
21,3,Nick Carter,36.0,66320,0.12014530489779515,percent,False,0.1304,11.039999999999997,
21,3,Hayes Grier,30.0,54382,0.09851867227627852,percent,False,0.377687,11.039999999999997,
21,3,Bindi Irwin,32.0,57110,0.10345933282642404,percent,False,0.057934,11.039999999999997,
21,3,Paula Deen,20.0,35688,0.06465265257411992,percent,False,1.0,11.039999999999997,
21,4,Gary Busey,16.0,40472,0.06847980721934115,percent,True,0.15857,11.819999999999999,True
21,4,Alexa PenaVega,21.0,45479,0.07695293682864582,percent,False,0.016826,11.819999999999999,True
21,4,Carlos PenaVega,25.0,57009,0.09646185723280944,percent,False,0.001275,11.819999999999999,True
21,4,Alek Skarlatos,24.0,71307,0.12065509571630166,percent,False,0.1304,11.819999999999999,True
21,4,Andy Grammer,23.0,57373,0.09707786849361015,percent,False,0.398233,11.819999999999999,True
21,4,Tamar Braxton,27.0,65827,0.11138310955456658,percent,False,0.438426,11.819999999999999,True
21,4,Nick Carter,27.0,65157,0.11024817262290165,percent,False,0.1304,11.819999999999999,True
21,4,Hayes Grier,27.0,67967,0.11500256489383191,percent,False,0.377687,11.819999999999999,True
21,4,Bindi Irwin,28.0,59773,0.10113856300763585,percent,False,0.057934,11.819999999999999,True
21,4,Paula Deen,18.0,60637,0.10260002443035572,percent,False,1.0,11.819999999999999,True
21,5,Alexa PenaVega,40.0,77874,0.13380478238909793,percent,False,0.016826,11.64,
21,5,Carlos PenaVega,39.0,75889,0.13039363492232525,percent,False,0.001275,11.64,
21,5,Alek Skarlatos,29.0,55469,0.09530696364380829,percent,False,0.1304,11.64,
21,5,Andy Grammer,36.0,70762,0.12158500620247337,percent,False,0.398233,11.64,
21,5,Tamar Braxton,29.0,55034,0.09456027269488727,percent,False,0.438426,11.64,
21,5,Nick Carter,35.0,67593,0.11613964498599391,percent,False,0.1304,11.64,
21,5,Hayes Grier,30.0,57264,0.09839104338247634,percent,False,0.377687,11.64,
21,5,Bindi Irwin,37.0,71174,0.122291726886351,percent,False,0.057934,11.64,
21,5,Paula Deen,26.0,50941,0.08752692489258672,percent,False,1.0,11.64,
21,6,Alexa PenaVega,30.0,52386,0.08381689387525398,percent,False,0.016826,12.5,True
21,6,Carlos PenaVega,38.0,69629,0.11140632153889357,percent,False,0.001275,12.5,True
21,6,Alek Skarlatos,30.0,70723,0.113157449518489,percent,False,0.1304,12.5,True
21,6,Andy Grammer,40.0,80199,0.12831880953193342,percent,False,0.398233,12.5,True
21,6,Tamar Braxton,40.0,78540,0.12566341710463294,percent,False,0.438426,12.5,True
21,6,Nick Carter,39.0,75512,0.12081983765349688,percent,False,0.1304,12.5,True
21,6,Hayes Grier,32.0,64692,0.1035072805246162,percent,False,0.377687,12.5,True
21,6,Bindi Irwin,40.0,68959,0.11033411334986613,percent,False,0.057934,12.5,True
21,6,Paula Deen,24.0,64360,0.10297587690281798,percent,True,1.0,12.5,True
21,7,Alexa PenaVega,27.5,68172,0.11496165348738169,percent,False,0.016826,11.86,True
21,7,Carlos PenaVega,28.0,68585,0.11565816848563239,percent,False,0.001275,11.86,True
21,7,Alek Skarlatos,26.5,90492,0.15259981955976445,percent,False,0.1304,11.86,True
21,7,Andy Grammer,28.0,86484,0.1458416256268255,percent,False,0.398233,11.86,True
21,7,Tamar Braxton,27.0,71460,0.12050563284788002,percent,False,0.438426,11.86,True
21,7,Nick Carter,27.0,69790,0.11768957495291593,percent,False,0.1304,11.86,True
21,7,Hayes Grier,28.0,66830,0.11269839432899312,percent,True,0.377687,11.86,True
21,7,Bindi Irwin,29.0,71187,0.12004513071060686,percent,False,0.057934,11.86,True
21,8,Alexa PenaVega,26.9998,75783,0.12536450855766826,percent,False,0.016826,12.090000000000002,True
21,8,Carlos PenaVega,28.9998,85707,0.1417812381628896,percent,False,0.001275,12.090000000000002,True
21,8,Alek Skarlatos,25.0,96267,0.15925115348872232,percent,False,0.1304,12.090000000000002,True
21,8,Andy Grammer,23.9998,77590,0.12835363423381038,percent,True,0.398233,12.090000000000002,True
21,8,Tamar Braxton,28.0,88474,0.14635978290094198,percent,False,0.438426,12.090000000000002,True
21,8,Nick Carter,33.0,103211,0.17073781790055226,percent,False,0.1304,12.090000000000002,True
21,8,Bindi Irwin,28.0,77468,0.12815186475541512,percent,False,0.057934,12.090000000000002,True
21,9,Alexa PenaVega,30.0,73725,0.11674605396824839,percent,True,0.016826,12.63,True
21,9,Carlos PenaVega,27.0,99274,0.1572034341925713,percent,False,0.001275,12.63,True
21,9,Alek Skarlatos,25.5,118652,0.18788928624316764,percent,False,0.1304,12.63,True
21,9,Tamar Braxton,24.5,94839,0.1501807183927673,percent,False,0.438426,12.63,True
21,9,Nick Carter,27.5,139341,0.22065095442831328,percent,False,0.1304,12.63,True
21,9,Bindi Irwin,30.0,105669,0.16732955277493208,percent,False,0.057934,12.63,True
21,10,Carlos PenaVega,31.5,164284,0.26604756557318765,percent,False,0.001275,12.35,
21,10,Alek Skarlatos,28.5,150629,0.24393328784281632,percent,False,0.1304,12.35,
21,10,Nick Carter,27.0,138760,0.22471234946009744,percent,False,0.1304,12.35,
21,10,Bindi Irwin,31.5,163827,0.26530679712389854,percent,False,0.057934,12.35,
21,11,Carlos PenaVega,30.0,307880,0.22993295857764037,percent,True,0.001275,26.78,True
21,11,Alek Skarlatos,27.999899999999997,386812,0.2888814353030415,percent,False,0.1304,26.78,True
21,11,Nick Carter,30.0,336427,0.25125249523690724,percent,False,0.1304,26.78,True
21,11,Bindi Irwin,30.0,307880,0.22993311088241086,percent,False,0.057934,26.78,True
22,1,Mischa Barton,16.0,40848,0.06556730746754061,percent,False,0.396778,12.460000000000003,
22,1,Kim Fields,20.0,51778,0.08311025573702872,percent,False,0.05219,12.460000000000003,
22,1,Jodie Sweetin,20.0,54719,0.08783125130610525,percent,False,0.848847,12.460000000000003,
22,1,Doug Flutie,15.0,36990,0.05937388148167447,percent,False,0.021448,12.460000000000003,
22,1,Von Miller,21.0,54732,0.08785201433326445,percent,False,0.05362,12.460000000000003,
22,1,Antonio Brown,21.0,56282,0.09034100685097503,percent,False,0.38821,12.460000000000003,
22,1,Paige VanZant,21.0,58156,0.0933484696074197,percent,False,1.0,12.460000000000003,
22,1,Geraldo Rivera,13.0,31725,0.05092241582033001,percent,False,0.378916,12.460000000000003,
22,1,Nyle DiMarco,23.0,60652,0.09735519725156316,percent,False,0.05362,12.460000000000003,
22,1,Ginger Zee,23.0,61544,0.09878707784437564,percent,False,0.295268,12.460000000000003,
22,1,Wanya Morris,23.0,60932,0.09780365799100915,percent,False,0.05362,12.460000000000003,
22,1,Marla Maples,21.0,54642,0.0877074643087137,percent,False,0.002145,12.460000000000003,
22,2,Mischa Barton,15.0,39146,0.0654068011212653,percent,False,0.396778,11.97,True
22,2,Kim Fields,19.0,44724,0.07472630816926476,percent,False,0.05219,11.97,True
22,2,Jodie Sweetin,21.0,66355,0.11086943530733077,percent,False,0.848847,11.97,True
22,2,Doug Flutie,20.0,45980,0.07682619916401007,percent,False,0.021448,11.97,True
22,2,Von Miller,20.0,46461,0.0776291164239081,percent,False,0.05362,11.97,True
22,2,Antonio Brown,19.0,52748,0.08813379850538296,percent,False,0.38821,11.97,True
22,2,Paige VanZant,24.0,74693,0.12479985207901013,percent,False,1.0,11.97,True
22,2,Geraldo Rivera,13.0,29679,0.04958949766407042,percent,True,0.378916,11.97,True
22,2,Nyle DiMarco,20.0,44906,0.07503018787999513,percent,False,0.05362,11.97,True
22,2,Ginger Zee,21.0,50236,0.08393714343682561,percent,False,0.295268,11.97,True
22,2,Wanya Morris,24.0,56961,0.0951734732841239,percent,False,0.05362,11.97,True
22,2,Marla Maples,20.0,46610,0.07787818696481275,percent,False,0.002145,11.97,True
22,3,Mischa Barton,18.0,45632,0.07786988762636976,percent,True,0.396778,11.72,True
22,3,Kim Fields,22.0,50304,0.08584361516843414,percent,False,0.05219,11.72,True
22,3,Jodie Sweetin,23.0,70597,0.12047190264620546,percent,False,0.848847,11.72,True
22,3,Doug Flutie,20.0,44666,0.0762210171973418,percent,False,0.021448,11.72,True
22,3,Von Miller,20.0,45132,0.07701760964831841,percent,False,0.05362,11.72,True
22,3,Antonio Brown,20.0,53936,0.09204162457058158,percent,False,0.38821,11.72,True
22,3,Paige VanZant,23.0,69533,0.11865773591965775,percent,False,1.0,11.72,True
22,3,Nyle DiMarco,25.0,54527,0.09304894201038122,percent,False,0.05362,11.72,True
22,3,Ginger Zee,21.0,48800,0.08327594652679092,percent,False,0.295268,11.72,True
22,3,Wanya Morris,24.0,55332,0.09442376458755432,percent,False,0.05362,11.72,True
22,3,Marla Maples,21.0,47541,0.08112795409836467,percent,False,0.002145,11.72,True
22,4,Kim Fields,32.0,63997,0.1023134255489999,percent,False,0.05219,12.510000000000002,True
22,4,Jodie Sweetin,27.0,71184,0.11380407572953892,percent,False,0.848847,12.510000000000002,True
22,4,Doug Flutie,24.0,34988,0.055936266313663066,percent,False,0.021448,12.510000000000002,True
22,4,Von Miller,32.0,63270,0.10115099168446899,percent,False,0.05362,12.510000000000002,True
22,4,Antonio Brown,35.0,77538,0.1239618081918326,percent,False,0.38821,12.510000000000002,True
22,4,Paige VanZant,36.0,85718,0.13703853426482498,percent,False,1.0,12.510000000000002,True
22,4,Nyle DiMarco,34.0,63904,0.1021643073681579,percent,False,0.05362,12.510000000000002,True
22,4,Ginger Zee,36.0,69341,0.11085647072477418,percent,False,0.295268,12.510000000000002,True
22,4,Wanya Morris,35.0,68415,0.109377229966633,percent,False,0.05362,12.510000000000002,True
22,4,Marla Maples,28.0,27145,0.04339689020710645,percent,True,0.002145,12.510000000000002,True
22,5,Kim Fields,28.0,53770,0.09821033649221338,percent,False,0.05219,10.95,
22,5,Jodie Sweetin,35.0,73601,0.1344302654137164,percent,False,0.848847,10.95,
22,5,Doug Flutie,28.0,53601,0.0979009831151142,percent,False,0.021448,10.95,
22,5,Von Miller,29.0,55940,0.10217359109781479,percent,False,0.05362,10.95,
22,5,Antonio Brown,26.0,50682,0.09257043998146035,percent,False,0.38821,10.95,
22,5,Paige VanZant,31.0,64191,0.11724308403374997,percent,False,1.0,10.95,
22,5,Nyle DiMarco,37.0,73995,0.13515030235081163,percent,False,0.05362,10.95,
22,5,Ginger Zee,32.0,63431,0.11585642652886023,percent,False,0.295268,10.95,
22,5,Wanya Morris,30.0,58289,0.10646457098625904,percent,False,0.05362,10.95,
22,6,Kim Fields,24.0,56832,0.09673593051485138,percent,False,0.05219,11.75,True
22,6,Jodie Sweetin,25.0,79469,0.13526617072196206,percent,False,0.848847,11.75,True
22,6,Doug Flutie,21.0,48569,0.08267140015130466,percent,True,0.021448,11.75,True
22,6,Von Miller,24.0,56088,0.09546903555777383,percent,False,0.05362,11.75,True
22,6,Antonio Brown,27.0,75408,0.12835396755533673,percent,False,0.38821,11.75,True
22,6,Paige VanZant,28.0,87665,0.14921672586916007,percent,False,1.0,11.75,True
22,6,Nyle DiMarco,25.0,56469,0.09611755019344372,percent,False,0.05362,11.75,True
22,6,Ginger Zee,24.0,57758,0.09831115045178254,percent,False,0.295268,11.75,True
22,6,Wanya Morris,29.0,69242,0.1178580689843851,percent,False,0.05362,11.75,True
22,7,Kim Fields,26.0,65249,0.11049812010819147,percent,True,0.05219,11.81,True
22,7,Jodie Sweetin,25.5,85904,0.14547700019259585,percent,False,0.848847,11.81,True
22,7,Von Miller,26.0,64395,0.10905098965288776,percent,True,0.05362,11.81,True
22,7,Antonio Brown,26.0,76956,0.13032383495866934,percent,False,0.38821,11.81,True
22,7,Paige VanZant,27.5,91247,0.1545244258429228,percent,False,1.0,11.81,True
22,7,Nyle DiMarco,28.0,67026,0.11350779456368651,percent,False,0.05362,11.81,True
22,7,Ginger Zee,27.5,70137,0.11877613799966938,percent,False,0.295268,11.81,True
22,7,Wanya Morris,27.5,69586,0.1178416966813769,percent,False,0.05362,11.81,True
22,8,Jodie Sweetin,30.0,66286,0.11700895166207652,percent,True,0.848847,11.33,True
22,8,Antonio Brown,27.0,102486,0.18091031168505364,percent,False,0.38821,11.33,True
22,8,Paige VanZant,28.0,121788,0.21498371433202618,percent,False,1.0,11.33,True
22,8,Nyle DiMarco,29.0,94447,0.16672035227540893,percent,False,0.05362,11.33,True
22,8,Ginger Zee,30.0,98447,0.17378189797710655,percent,False,0.295268,11.33,True
22,8,Wanya Morris,25.0,83046,0.14659477206832808,percent,False,0.05362,11.33,True
22,9,Antonio Brown,27.5,107453,0.18462645275386827,percent,True,0.38821,11.64,True
22,9,Paige VanZant,29.5,144116,0.24762165514287332,percent,False,1.0,11.64,True
22,9,Nyle DiMarco,28.5,103397,0.17765882929606205,percent,False,0.05362,11.64,True
22,9,Ginger Zee,28.0,134629,0.23132165263387994,percent,False,0.295268,11.64,True
22,9,Wanya Morris,30.0,92405,0.15877141017331645,percent,True,0.05362,11.64,True
22,10,Paige VanZant,29.666600000000003,404804,0.35462459493714993,percent,False,1.0,22.83,
22,10,Nyle DiMarco,28.9998,370759,0.3247994939625475,percent,False,0.05362,22.83,
22,10,Ginger Zee,28.333199999999998,365937,0.32057591110030265,percent,False,0.295268,22.83,
23,1,Jake T. Austin,22.0,32167,0.06433311943672403,percent,False,0.00022,2.1000000000000005,
23,1,Maureen McCormick,22.0,32280,0.06455995765288228,percent,False,0.021987,2.1000000000000005,
23,1,Marilu Henner,27.0,40691,0.08138194088838147,percent,False,0.010367,2.1000000000000005,
23,1,Ryan Lochte,24.0,35829,0.07165757877901369,percent,False,0.016913,2.1000000000000005,
23,1,Calvin Johnson Jr.,26.0,39361,0.07872201106301291,percent,False,6.6e-05,2.1000000000000005,
23,1,Laurie Hernandez,31.0,47882,0.09576486742388837,percent,False,0.016913,2.1000000000000005,
23,1,Amber Rose,24.0,38002,0.07600465232993288,percent,False,1.0,2.1000000000000005,
23,1,Rick Perry,20.0,29686,0.05937148169125287,percent,False,0.047664,2.1000000000000005,
23,1,James Hinchcliffe,31.0,48285,0.09657070631807524,percent,False,0.007205,2.1000000000000005,
23,1,Babyface,26.0,39120,0.07823946323953601,percent,False,0.044677,2.1000000000000005,
23,1,Vanilla Ice,25.0,38025,0.07605085976925922,percent,False,0.260396,2.1000000000000005,
23,1,Jana Kramer,27.0,41094,0.0821885502769921,percent,False,0.113779,2.1000000000000005,
23,1,Terra Jole,25.0,37577,0.07515481113104899,percent,False,0.037165,2.1000000000000005,
23,2,Jake T. Austin,24.0,31432,0.06286435910496727,percent,True,0.00022,3.2000000000000006,True
23,2,Maureen McCormick,26.0,35155,0.0703109901160386,percent,False,0.021987,3.2000000000000006,True
23,2,Marilu Henner,27.0,34092,0.06818462299319637,percent,False,0.010367,3.2000000000000006,True
23,2,Ryan Lochte,24.0,33871,0.06774230742895518,percent,False,0.016913,3.2000000000000006,True
23,2,Calvin Johnson Jr.,28.0,40393,0.08078523532407167,percent,False,6.6e-05,3.2000000000000006,True
23,2,Laurie Hernandez,32.0,41485,0.08297031501789631,percent,False,0.016913,3.2000000000000006,True
23,2,Amber Rose,24.0,42858,0.08571524838569873,percent,False,1.0,3.2000000000000006,True
23,2,Rick Perry,22.0,38831,0.07766120181399469,percent,False,0.047664,3.2000000000000006,True
23,2,James Hinchcliffe,29.0,41895,0.08379026855019231,percent,False,0.007205,3.2000000000000006,True
23,2,Babyface,30.0,39359,0.07871872313511992,percent,False,0.044677,3.2000000000000006,True
23,2,Vanilla Ice,26.0,37810,0.07562030120211427,percent,False,0.260396,3.2000000000000006,True
23,2,Jana Kramer,29.0,39299,0.07859768319330208,percent,False,0.113779,3.2000000000000006,True
23,2,Terra Jole,31.0,43519,0.08703874373445263,percent,False,0.037165,3.2000000000000006,True
23,3,Maureen McCormick,28.0,41613,0.0832264105813883,percent,False,0.021987,3.1,True
23,3,Marilu Henner,28.0,39540,0.07908048212896973,percent,False,0.010367,3.1,True
23,3,Ryan Lochte,25.0,40809,0.08161868436730234,percent,False,0.016913,3.1,True
23,3,Calvin Johnson Jr.,32.0,46881,0.09376279897817275,percent,False,6.6e-05,3.1,True
23,3,Laurie Hernandez,31.0,42240,0.08447961195905719,percent,False,0.016913,3.1,True
23,3,Amber Rose,25.0,45938,0.09187621208694177,percent,False,1.0,3.1,True
23,3,Rick Perry,23.0,38263,0.0765253067809031,percent,True,0.047664,3.1,True
23,3,James Hinchcliffe,29.0,44609,0.0892179271964628,percent,False,0.007205,3.1,True
23,3,Babyface,25.0,37563,0.07512641060383621,percent,False,0.044677,3.1,True
23,3,Vanilla Ice,23.0,38263,0.07652557703535356,percent,False,0.260396,3.1,True
23,3,Jana Kramer,26.0,40036,0.08007118542980199,percent,False,0.113779,3.1,True
23,3,Terra Jole,30.0,44245,0.08848939285181015,percent,False,0.037165,3.1,True
23,4,Maureen McCormick,24.0,44370,0.08873961155256638,percent,False,0.021987,3.1,True
23,4,Marilu Henner,21.0,34180,0.06836058267141322,percent,False,0.010367,3.1,True
23,4,Ryan Lochte,22.0,41747,0.08349323696754471,percent,False,0.016913,3.1,True
23,4,Calvin Johnson Jr.,23.0,47311,0.09462164710383852,percent,False,6.6e-05,3.1,True
23,4,Laurie Hernandez,30.0,55024,0.11004780620087401,percent,False,0.016913,3.1,True
23,4,Amber Rose,24.0,61188,0.12237512071206175,percent,False,1.0,3.1,True
23,4,James Hinchcliffe,28.0,57236,0.11447211611786758,percent,False,0.007205,3.1,True
23,4,Babyface,18.0,29992,0.059984780222582655,percent,True,0.044677,3.1,True
23,4,Vanilla Ice,23.0,30349,0.06069717094962263,percent,True,0.260396,3.1,True
23,4,Jana Kramer,23.0,50000,0.10000002049672087,percent,False,0.113779,3.1,True
23,4,Terra Jole,25.0,48604,0.09720790700490783,percent,False,0.037165,3.1,True
23,5,Maureen McCormick,24.0,51228,0.10245523098748081,percent,False,0.021987,1.6,
23,5,Marilu Henner,27.0,58378,0.11675524871998957,percent,False,0.010367,1.6,
23,5,Ryan Lochte,24.0,51405,0.10281041237383715,percent,False,0.016913,1.6,
23,5,Calvin Johnson Jr.,24.0,51472,0.10294382198554577,percent,False,6.6e-05,1.6,
23,5,Laurie Hernandez,25.0,53515,0.10703083056778107,percent,False,0.016913,1.6,
23,5,Amber Rose,24.0,54510,0.10901923880669633,percent,False,1.0,1.6,
23,5,James Hinchcliffe,29.0,64119,0.12823780188479358,percent,False,0.007205,1.6,
23,5,Jana Kramer,26.0,56429,0.11285760120429891,percent,False,0.113779,1.6,
23,5,Terra Jole,27.0,58945,0.11788981346957664,percent,False,0.037165,1.6,
23,6,Maureen McCormick,31.0,47551,0.09510182547232368,percent,False,0.021987,1.6,True
23,6,Marilu Henner,34.0,50004,0.10000859569242783,percent,False,0.010367,1.6,True
