season,week,celebrity,total_score,estimated_votes,vote_share,method,is_eliminated,optimization_success
19,3,Randy Couture,26.0,70604.38464998147,0.07060438464998146,percent,True,True
19,3,Tommy Chong,34.0,103280.64144614016,0.10328064144614016,percent,False,True
19,3,Betsey Johnson,29.0,83428.24418878883,0.08342824418878883,percent,False,True
19,3,Michael Waltrip,28.0,79204.79356313076,0.07920479356313076,percent,False,True
19,3,Bethany Mota,40.0,109093.66935676582,0.10909366935676582,percent,False,True
19,3,Sadie Robertson,32.0,88826.95760701323,0.08882695760701323,percent,False,True
19,4,Antonio Sabato Jr.,29.0,91723.52306082506,0.09172352306082505,percent,False,True
19,4,Jonathan Bennett,24.0,73386.52522641285,0.07338652522641285,percent,False,True
19,4,Lea Thompson,39.0,135633.75757975582,0.13563375757975582,percent,False,True
19,4,Janel Parrish,36.0,122810.49510005838,0.12281049510005838,percent,False,True
19,4,Alfonso Ribeiro,40.0,134017.4235576148,0.13401742355761478,percent,False,True
19,4,Tommy Chong,28.0,93250.39813981474,0.09325039813981474,percent,False,True
19,4,Betsey Johnson,29.0,57761.521762251185,0.05776152176225118,percent,True,True
19,4,Michael Waltrip,25.0,86224.9368039061,0.0862249368039061,percent,False,True
19,4,Bethany Mota,33.0,91670.17910189659,0.09167017910189659,percent,False,True
19,4,Sadie Robertson,37.0,113521.2396674646,0.11352123966746461,percent,False,True
19,5,Antonio Sabato Jr.,28.0,105769.33837799063,0.10576933837799063,percent,False,
19,5,Jonathan Bennett,24.0,88229.24081106587,0.08822924081106587,percent,False,
19,5,Lea Thompson,34.0,131052.58095168168,0.13105258095168168,percent,False,
19,5,Janel Parrish,33.0,126230.58451308988,0.12623058451308988,percent,False,
19,5,Alfonso Ribeiro,34.0,131487.1720696249,0.1314871720696249,percent,False,
19,5,Tommy Chong,23.0,85734.88826323526,0.08573488826323526,percent,False,
19,5,Michael Waltrip,20.0,72391.75224104409,0.07239175224104409,percent,False,
19,5,Bethany Mota,32.0,119699.66826706531,0.11969966826706531,percent,False,
19,5,Sadie Robertson,36.0,139404.77450520234,0.13940477450520233,percent,False,
19,6,Antonio Sabato Jr.,28.0,88693.06147050075,0.08869306147050075,percent,False,True
19,6,Jonathan Bennett,32.0,75041.18403018525,0.07504118403018525,percent,True,True
19,6,Lea Thompson,32.0,108635.2655403088,0.10863526554030879,percent,False,True
19,6,Janel Parrish,33.0,107439.44826349431,0.10743944826349432,percent,False,True
19,6,Alfonso Ribeiro,39.0,144299.99680838495,0.14429999680838496,percent,False,True
19,6,Tommy Chong,28.0,117199.70618864914,0.11719970618864914,percent,False,True
19,6,Michael Waltrip,30.0,126764.53300143794,0.12676453300143795,percent,False,True
19,6,Bethany Mota,36.0,113746.50658604877,0.11374650658604876,percent,False,True
19,6,Sadie Robertson,35.0,118180.29811099014,0.11818029811099015,percent,False,True
19,7,Antonio Sabato Jr.,29.5,49269.003982988135,0.049269003982988134,percent,True,True
19,7,Lea Thompson,35.0,148028.93044766583,0.14802893044766582,percent,False,True
19,7,Janel Parrish,33.5,167098.7452948522,0.16709874529485222,percent,False,True
19,7,Alfonso Ribeiro,34.0,176059.32290090062,0.17605932290090062,percent,False,True
19,7,Tommy Chong,30.0,173323.9869589927,0.1733239869589927,percent,False,True
19,7,Michael Waltrip,28.0,76787.30731850017,0.07678730731850017,percent,False,True
19,7,Bethany Mota,37.5,119427.27123891214,0.11942727123891214,percent,False,True
19,7,Sadie Robertson,31.0,90005.43185718814,0.09000543185718815,percent,False,True
19,8,Lea Thompson,32.0,126307.26633156653,0.12630726633156653,percent,False,True
19,8,Janel Parrish,43.0,177974.3284967335,0.1779743284967335,percent,False,True
19,8,Alfonso Ribeiro,41.0,171969.8513397529,0.1719698513397529,percent,False,True
19,8,Tommy Chong,29.0,119908.02221125358,0.11990802221125359,percent,False,True
19,8,Michael Waltrip,25.0,97144.06112842211,0.09714406112842211,percent,True,True
19,8,Bethany Mota,40.0,153294.28551428425,0.15329428551428426,percent,False,True
19,8,Sadie Robertson,38.0,153402.1849779871,0.1534021849779871,percent,False,True
19,9,Lea Thompson,35.0,125281.24198785881,0.1252812419878588,percent,True,True
19,9,Janel Parrish,38.5,170251.57915691586,0.17025157915691586,percent,False,True
19,9,Alfonso Ribeiro,38.5,172253.29421536985,0.17225329421536986,percent,False,True
19,9,Tommy Chong,28.5,155655.30147780332,0.15565530147780332,percent,False,True
19,9,Bethany Mota,37.0,196635.45195810392,0.19663545195810392,percent,False,True
19,9,Sadie Robertson,36.5,179923.1312039482,0.1799231312039482,percent,False,True
19,10,Janel Parrish,39.0,215247.96469489738,0.21524796469489738,percent,False,True
19,10,Alfonso Ribeiro,37.5,210094.9037613596,0.2100949037613596,percent,False,True
19,10,Tommy Chong,31.0,176632.64960758708,0.1766326496075871,percent,True,True
19,10,Bethany Mota,38.0,196002.04417999188,0.19600204417999187,percent,False,True
19,10,Sadie Robertson,37.0,202022.43775616403,0.20202243775616402,percent,False,True
19,11,Janel Parrish,38.99980000000001,251554.5468878388,0.2515545468878388,percent,False,True
19,11,Alfonso Ribeiro,40.0,265305.20893074165,0.26530520893074166,percent,False,True
19,11,Bethany Mota,38.0,229063.76327895242,0.22906376327895242,percent,True,True
19,11,Sadie Robertson,39.333200000000005,254076.48090246727,0.25407648090246726,percent,False,True
20,1,Suzanne Somers,25.0,78057.63108608515,0.07805763108608516,percent,False,
20,1,Willow Shields,25.0,77390.73202238837,0.07739073202238837,percent,False,
20,1,Riker Lynch,31.0,99406.13077371502,0.09940613077371502,percent,False,
20,1,Rumer Willis,32.0,102604.4679274985,0.1026044679274985,percent,False,
20,1,Nastia Liukin,30.0,94799.36722050223,0.09479936722050222,percent,False,
20,1,Michael Sam,26.0,81886.17522238473,0.08188617522238473,percent,False,
20,1,Robert Herjavec,28.0,89561.97374282137,0.08956197374282138,percent,False,
20,1,Charlotte McKinney,22.0,66643.76425561622,0.06664376425561622,percent,False,
20,1,Noah Galloway,26.0,83404.48769287513,0.08340448769287513,percent,False,
20,1,Redfoo,22.0,67509.18626875227,0.06750918626875227,percent,False,
20,1,Patti LaBelle,25.0,77213.16184774048,0.07721316184774049,percent,False,
20,1,Chris Soules,26.0,81522.92193962049,0.08152292193962049,percent,False,
20,2,Suzanne Somers,28.0,77160.24071516065,0.07716024071516064,percent,False,True
20,2,Willow Shields,32.0,96833.99245253159,0.09683399245253159,percent,False,True
20,2,Riker Lynch,32.0,100421.28676328201,0.100421286763282,percent,False,True
20,2,Rumer Willis,32.0,97663.33123186517,0.09766333123186517,percent,False,True
20,2,Nastia Liukin,34.0,101916.15413951107,0.10191615413951106,percent,False,True
20,2,Michael Sam,28.0,86855.39586501669,0.08685539586501669,percent,False,True
20,2,Robert Herjavec,28.0,98555.1236660086,0.0985551236660086,percent,False,True
20,2,Charlotte McKinney,26.0,73832.37033346454,0.07383237033346454,percent,False,True
20,2,Noah Galloway,27.0,87733.17628500829,0.08773317628500829,percent,False,True
20,2,Redfoo,31.0,33612.247006138314,0.03361224700613832,percent,True,True
20,2,Patti LaBelle,28.0,82985.97024903586,0.08298597024903587,percent,False,True
20,2,Chris Soules,21.0,62430.71129297705,0.06243071129297705,percent,False,True
20,3,Suzanne Somers,25.0,78180.76772558186,0.07818076772558186,percent,False,True
20,3,Willow Shields,32.0,102183.96545338831,0.10218396545338831,percent,False,True
20,3,Riker Lynch,34.0,111742.53292572999,0.11174253292572998,percent,False,True
20,3,Rumer Willis,33.0,106121.75921821636,0.10612175921821636,percent,False,True
20,3,Nastia Liukin,34.0,107952.15770178413,0.10795215770178414,percent,False,True
20,3,Michael Sam,24.0,75231.27320959161,0.07523127320959161,percent,False,True
20,3,Robert Herjavec,29.0,96031.74092627488,0.09603174092627488,percent,False,True
20,3,Charlotte McKinney,22.0,64365.213253476075,0.06436521325347608,percent,True,True
20,3,Noah Galloway,30.0,104311.94826292327,0.10431194826292327,percent,False,True
20,3,Patti LaBelle,22.0,64677.95695985057,0.06467795695985057,percent,False,True
20,3,Chris Soules,28.0,89200.68436318298,0.08920068436318299,percent,False,True
20,4,Suzanne Somers,28.0,85083.78093440911,0.0850837809344091,percent,False,True
20,4,Willow Shields,39.0,113060.51677174479,0.11306051677174479,percent,False,True
20,4,Riker Lynch,34.0,108037.88986066724,0.10803788986066724,percent,False,True
20,4,Rumer Willis,35.0,108644.64744048519,0.10864464744048519,percent,False,True
20,4,Nastia Liukin,36.0,109130.52349489385,0.10913052349489384,percent,False,True
20,4,Michael Sam,30.0,72327.55966133099,0.07232755966133099,percent,True,True
20,4,Robert Herjavec,34.0,109303.98860938354,0.10930398860938353,percent,False,True
20,4,Noah Galloway,32.0,108312.54619074438,0.10831254619074439,percent,False,True
20,4,Patti LaBelle,30.0,104540.216337768,0.104540216337768,percent,False,True
20,4,Chris Soules,27.0,81558.33069857281,0.08155833069857281,percent,False,True
20,5,Suzanne Somers,28.0,79198.99948210883,0.07919899948210883,percent,True,True
20,5,Willow Shields,34.0,124835.9989310129,0.12483599893101291,percent,False,True
20,5,Riker Lynch,38.0,138073.4644193678,0.1380734644193678,percent,False,True
20,5,Rumer Willis,39.0,139544.35470797998,0.13954435470797996,percent,False,True
20,5,Nastia Liukin,38.0,134875.17620003992,0.13487517620003991,percent,False,True
20,5,Robert Herjavec,24.0,93333.27605554277,0.09333327605554277,percent,False,True
20,5,Noah Galloway,28.0,114517.71021485943,0.11451771021485943,percent,False,True
20,5,Patti LaBelle,27.0,82860.22756500261,0.08286022756500261,percent,False,True
20,5,Chris Soules,27.0,92760.79242408583,0.09276079242408583,percent,False,True
20,6,Willow Shields,36.5,127058.42980817406,0.12705842980817406,percent,False,True
20,6,Riker Lynch,38.0,135591.7903887422,0.1355917903887422,percent,False,True
20,6,Rumer Willis,35.5,123001.66915692968,0.12300166915692969,percent,False,True
20,6,Nastia Liukin,36.5,124812.28452468825,0.12481228452468825,percent,False,True
20,6,Robert Herjavec,33.5,121238.41258761645,0.12123841258761645,percent,False,True
20,6,Noah Galloway,34.0,128710.06807491394,0.12871006807491395,percent,False,True
20,6,Patti LaBelle,34.0,115790.5307923489,0.1157905307923489,percent,True,True
20,6,Chris Soules,35.0,123796.8146665867,0.1237968146665867,percent,False,True
20,7,Willow Shields,39.0,78871.54578455712,0.07887154578455711,percent,True,True
20,7,Riker Lynch,37.0,157065.94007677282,0.15706594007677283,percent,False,True
20,7,Rumer Willis,37.0,154796.26844737917,0.15479626844737918,percent,False,True
20,7,Nastia Liukin,41.0,170502.90489767047,0.17050290489767048,percent,False,True
20,7,Robert Herjavec,31.0,134050.35634186293,0.13405035634186294,percent,False,True
20,7,Noah Galloway,38.0,174464.4998262432,0.1744644998262432,percent,False,True
20,7,Chris Soules,31.0,130248.48462551419,0.1302484846255142,percent,False,True
20,8,Riker Lynch,39.0,186042.7308832219,0.1860427308832219,percent,False,True
20,8,Rumer Willis,40.0,188777.86447266347,0.18877786447266345,percent,False,True
20,8,Nastia Liukin,38.0,174216.10868556573,0.17421610868556572,percent,False,True
20,8,Robert Herjavec,31.0,146913.80386110398,0.14691380386110398,percent,True,True
20,8,Noah Galloway,31.5,156189.76882479736,0.15618976882479735,percent,False,True
20,8,Chris Soules,32.0,147859.72327264768,0.14785972327264768,percent,True,True
20,9,Riker Lynch,40.0,252757.81196204983,0.2527578119620498,percent,False,False
20,9,Rumer Willis,39.0,242578.94603049822,0.24257894603049823,percent,False,False
20,9,Nastia Liukin,40.0,244184.11201955355,0.24418411201955353,percent,True,False
20,9,Noah Galloway,38.0,260479.12998789846,0.26047912998789846,percent,False,False
20,10,Riker Lynch,40.0,344280.730686837,0.344280730686837,percent,False,
20,10,Rumer Willis,40.0,342693.6320164556,0.3426936320164556,percent,False,
20,10,Noah Galloway,36.0,313025.63729670737,0.31302563729670735,percent,False,
21,1,Gary Busey,15.0,58101.20423707133,0.05810120423707133,percent,False,
21,1,Alexa PenaVega,22.0,88750.2980924484,0.0887502980924484,percent,False,
21,1,Carlos PenaVega,23.0,94020.511716231,0.094020511716231,percent,False,
21,1,Victor Espinoza,15.0,57709.879910216485,0.057709879910216484,percent,False,
21,1,Alek Skarlatos,22.0,92047.9092239274,0.0920479092239274,percent,False,
21,1,Chaka Khan,13.0,48830.489096252044,0.048830489096252046,percent,False,
21,1,Andy Grammer,21.0,84074.35833990801,0.084074358339908,percent,False,
21,1,Tamar Braxton,23.0,92846.83437627407,0.09284683437627407,percent,False,
21,1,Nick Carter,24.0,98769.53473581531,0.0987695347358153,percent,False,
21,1,Hayes Grier,21.0,84252.17123350494,0.08425217123350494,percent,False,
21,1,Bindi Irwin,24.0,97672.44670030783,0.09767244670030784,percent,False,
21,1,Kim Zolciak-Biermann,12.0,44909.66436934294,0.04490966436934294,percent,False,
21,1,Paula Deen,15.0,58014.697968700326,0.058014697968700325,percent,False,
21,2,Gary Busey,16.5,67356.38469273297,0.06735638469273297,percent,False,True
21,2,Alexa PenaVega,23.0,86266.01216995329,0.08626601216995329,percent,False,True
21,2,Carlos PenaVega,22.5,85973.34673661576,0.08597334673661576,percent,False,True
21,2,Victor Espinoza,18.5,59962.66402661736,0.05996266402661736,percent,True,True
21,2,Alek Skarlatos,22.5,97101.49076546078,0.09710149076546078,percent,False,True
21,2,Chaka Khan,15.0,42397.966685924766,0.042397966685924764,percent,True,True
21,2,Andy Grammer,22.0,80167.81036994721,0.08016781036994722,percent,False,True
21,2,Tamar Braxton,24.5,92649.38130187808,0.09264938130187808,percent,False,True
21,2,Nick Carter,22.5,86238.11571284231,0.0862381157128423,percent,False,True
21,2,Hayes Grier,22.5,83792.86415279018,0.08379286415279018,percent,False,True
21,2,Bindi Irwin,24.0,90607.16027549843,0.09060716027549844,percent,False,True
21,2,Kim Zolciak-Biermann,18.5,63396.0891846319,0.0633960891846319,percent,False,True
21,2,Paula Deen,18.5,64090.71392510701,0.06409071392510701,percent,False,True
21,3,Gary Busey,25.0,80064.58388322343,0.08006458388322343,percent,False,
21,3,Alexa PenaVega,36.0,119805.76001451777,0.11980576001451777,percent,False,
21,3,Carlos PenaVega,31.0,101721.70586801982,0.10172170586801982,percent,False,
21,3,Alek Skarlatos,33.0,112525.15793627169,0.11252515793627169,percent,False,
21,3,Andy Grammer,29.0,93509.77692797306,0.09350977692797306,percent,False,
21,3,Tamar Braxton,33.0,107858.90266508929,0.1078589026650893,percent,False,
21,3,Nick Carter,36.0,120722.78443364218,0.12072278443364218,percent,False,
21,3,Hayes Grier,30.0,97404.58934665476,0.09740458934665476,percent,False,
21,3,Bindi Irwin,32.0,104349.20823909373,0.10434920823909373,percent,False,
21,3,Paula Deen,20.0,62037.5306855142,0.062037530685514194,percent,False,
21,4,Gary Busey,16.0,63878.98064184397,0.06387898064184397,percent,True,True
21,4,Alexa PenaVega,21.0,84908.92592387313,0.08490892592387313,percent,False,True
21,4,Carlos PenaVega,25.0,107181.44553844395,0.10718144553844396,percent,False,True
21,4,Alek Skarlatos,24.0,112373.43875917437,0.11237343875917437,percent,False,True
21,4,Andy Grammer,23.0,94373.40823555726,0.09437340823555726,percent,False,True
21,4,Tamar Braxton,27.0,112568.2486284638,0.1125682486284638,percent,False,True
21,4,Nick Carter,27.0,117834.19037552684,0.11783419037552684,percent,False,True
21,4,Hayes Grier,27.0,115223.36899809683,0.11522336899809683,percent,False,True
21,4,Bindi Irwin,28.0,118427.38269605329,0.1184273826960533,percent,False,True
21,4,Paula Deen,18.0,73230.61020296655,0.07323061020296655,percent,False,True
21,5,Alexa PenaVega,40.0,135331.05685355415,0.13533105685355415,percent,False,
21,5,Carlos PenaVega,39.0,132390.40923565047,0.13239040923565046,percent,False,
21,5,Alek Skarlatos,29.0,97390.64718737711,0.09739064718737711,percent,False,
21,5,Andy Grammer,36.0,119870.3733177515,0.1198703733177515,percent,False,
21,5,Tamar Braxton,29.0,93220.53051779202,0.09322053051779203,percent,False,
21,5,Nick Carter,35.0,117103.54363059819,0.11710354363059819,percent,False,
21,5,Hayes Grier,30.0,97574.36597599297,0.09757436597599298,percent,False,
21,5,Bindi Irwin,37.0,123355.0076501315,0.1233550076501315,percent,False,
21,5,Paula Deen,26.0,83764.06563115225,0.08376406563115224,percent,False,
21,6,Alexa PenaVega,30.0,91247.67971891878,0.09124767971891878,percent,False,True
21,6,Carlos PenaVega,38.0,124084.64604929165,0.12408464604929165,percent,False,True
21,6,Alek Skarlatos,30.0,102882.57305861673,0.10288257305861673,percent,False,True
21,6,Andy Grammer,40.0,128420.50004683847,0.12842050004683847,percent,False,True
21,6,Tamar Braxton,40.0,126368.11652823942,0.12636811652823943,percent,False,True
21,6,Nick Carter,39.0,128321.21536859934,0.12832121536859933,percent,False,True
21,6,Hayes Grier,32.0,98962.38585271966,0.09896238585271966,percent,False,True
21,6,Bindi Irwin,40.0,127268.4086934257,0.1272684086934257,percent,False,True
21,6,Paula Deen,24.0,72444.47468335032,0.07244447468335032,percent,True,True
21,7,Alexa PenaVega,27.5,120502.38564262132,0.12050238564262132,percent,False,True
21,7,Carlos PenaVega,28.0,127861.54079231349,0.1278615407923135,percent,False,True
21,7,Alek Skarlatos,26.5,130745.55979773225,0.13074555979773225,percent,False,True
21,7,Andy Grammer,28.0,140464.70596247146,0.14046470596247146,percent,False,True
21,7,Tamar Braxton,27.0,115098.2577560941,0.1150982577560941,percent,False,True
21,7,Nick Carter,27.0,126151.03304078746,0.12615103304078745,percent,False,True
21,7,Hayes Grier,28.0,110573.36363157546,0.11057336363157545,percent,True,True
21,7,Bindi Irwin,29.0,128603.15337640449,0.1286031533764045,percent,False,True
21,8,Alexa PenaVega,26.9998,135669.44133434808,0.13566944133434808,percent,False,True
21,8,Carlos PenaVega,28.9998,151364.76446977354,0.15136476446977354,percent,False,True
21,8,Alek Skarlatos,25.0,139475.32365951693,0.13947532365951693,percent,False,True
21,8,Andy Grammer,23.9998,117377.42288907015,0.11737742288907015,percent,True,True
21,8,Tamar Braxton,28.0,138972.29079813277,0.13897229079813278,percent,False,True
21,8,Nick Carter,33.0,177178.3771898407,0.17717837718984072,percent,False,True
21,8,Bindi Irwin,28.0,139962.37965931787,0.13996237965931788,percent,False,True
21,9,Alexa PenaVega,30.0,110724.39588578833,0.11072439588578832,percent,True,True
21,9,Carlos PenaVega,27.0,177873.4503190792,0.1778734503190792,percent,False,True
21,9,Alek Skarlatos,25.5,182472.2994096577,0.18247229940965767,percent,False,True
21,9,Tamar Braxton,24.5,153676.45322749266,0.15367645322749265,percent,False,True
21,9,Nick Carter,27.5,181921.68901598753,0.18192168901598754,percent,False,True
21,9,Bindi Irwin,30.0,193331.71214199447,0.1933317121419945,percent,False,True
21,10,Carlos PenaVega,31.5,266812.8351188791,0.2668128351188791,percent,False,
21,10,Alek Skarlatos,28.5,245208.68084573085,0.24520868084573086,percent,False,
21,10,Nick Carter,27.0,223959.18280150677,0.22395918280150678,percent,False,
21,10,Bindi Irwin,31.5,264019.30123388337,0.26401930123388334,percent,False,
21,11,Carlos PenaVega,30.0,236946.1978632884,0.2369461978632884,percent,True,True
21,11,Alek Skarlatos,27.999899999999997,259404.3875184703,0.2594043875184703,percent,False,True
21,11,Nick Carter,30.0,256594.69239601056,0.25659469239601057,percent,False,True
21,11,Bindi Irwin,30.0,247054.7222222307,0.24705472222223068,percent,False,True
22,1,Mischa Barton,16.0,65377.54600956731,0.06537754600956731,percent,False,
22,1,Kim Fields,20.0,84614.75260238705,0.08461475260238704,percent,False,
22,1,Jodie Sweetin,20.0,84651.26661954749,0.08465126661954749,percent,False,
22,1,Doug Flutie,15.0,60894.839385007035,0.06089483938500703,percent,False,
22,1,Von Miller,21.0,89299.08591020292,0.08929908591020293,percent,False,
22,1,Antonio Brown,21.0,89895.32949101253,0.08989532949101253,percent,False,
22,1,Paige VanZant,21.0,88670.14406170063,0.08867014406170062,percent,False,
22,1,Geraldo Rivera,13.0,50776.70458226357,0.05077670458226357,percent,False,
22,1,Nyle DiMarco,23.0,98654.015659923,0.098654015659923,percent,False,
22,1,Ginger Zee,23.0,98274.6985351828,0.09827469853518281,percent,False,
22,1,Wanya Morris,23.0,99326.706769092,0.099326706769092,percent,False,
22,1,Marla Maples,21.0,89564.91037411366,0.08956491037411367,percent,False,
22,2,Mischa Barton,15.0,59911.163923417575,0.059911163923417575,percent,False,True
22,2,Kim Fields,19.0,80557.41714963582,0.08055741714963582,percent,False,True
22,2,Jodie Sweetin,21.0,90966.96988110644,0.09096696988110645,percent,False,True
22,2,Doug Flutie,20.0,85266.01179118226,0.08526601179118226,percent,False,True
22,2,Von Miller,20.0,85179.98791225025,0.08517998791225025,percent,False,True
22,2,Antonio Brown,19.0,81883.02239153795,0.08188302239153794,percent,False,True
22,2,Paige VanZant,24.0,103515.76783533013,0.10351576783533013,percent,False,True
22,2,Geraldo Rivera,13.0,47847.02990319375,0.04784702990319375,percent,True,True
22,2,Nyle DiMarco,20.0,83990.90821948537,0.08399090821948536,percent,False,True
22,2,Ginger Zee,21.0,87884.16957272169,0.08788416957272169,percent,False,True
22,2,Wanya Morris,24.0,106969.8410380723,0.1069698410380723,percent,False,True
22,2,Marla Maples,20.0,86027.7103820666,0.0860277103820666,percent,False,True
22,3,Mischa Barton,18.0,72828.98020800055,0.07282898020800055,percent,True,True
22,3,Kim Fields,22.0,93818.26684818594,0.09381826684818595,percent,False,True
22,3,Jodie Sweetin,23.0,99099.84031476753,0.09909984031476753,percent,False,True
22,3,Doug Flutie,20.0,83282.72493810885,0.08328272493810884,percent,False,True
22,3,Von Miller,20.0,83198.70197401443,0.08319870197401442,percent,False,True
22,3,Antonio Brown,20.0,85055.9138028117,0.0850559138028117,percent,False,True
22,3,Paige VanZant,23.0,96073.8948967868,0.0960738948967868,percent,False,True
22,3,Nyle DiMarco,25.0,107226.78129247476,0.10722678129247476,percent,False,True
22,3,Ginger Zee,21.0,85839.98438749551,0.08583998438749552,percent,False,True
22,3,Wanya Morris,24.0,104481.72326465366,0.10448172326465366,percent,False,True
22,3,Marla Maples,21.0,89093.18807270029,0.08909318807270028,percent,False,True
22,4,Kim Fields,32.0,102050.56346737951,0.10205056346737951,percent,False,True
22,4,Jodie Sweetin,27.0,83869.30738738041,0.08386930738738041,percent,False,True
22,4,Doug Flutie,24.0,83681.73943112095,0.08368173943112095,percent,False,True
22,4,Von Miller,32.0,104407.46972522483,0.10440746972522483,percent,False,True
22,4,Antonio Brown,35.0,112455.94320737504,0.11245594320737504,percent,False,True
22,4,Paige VanZant,36.0,111005.80228373215,0.11100580228373215,percent,False,True
22,4,Nyle DiMarco,34.0,107223.51641529075,0.10722351641529075,percent,False,True
22,4,Ginger Zee,36.0,113679.15463321889,0.11367915463321888,percent,False,True
22,4,Wanya Morris,35.0,110483.96615116608,0.11048396615116608,percent,False,True
22,4,Marla Maples,28.0,71142.53729811146,0.07114253729811146,percent,True,True
22,5,Kim Fields,28.0,100337.7982586684,0.1003377982586684,percent,False,
22,5,Jodie Sweetin,35.0,129449.75380283424,0.12944975380283424,percent,False,
22,5,Doug Flutie,28.0,100192.42953869635,0.10019242953869635,percent,False,
22,5,Von Miller,29.0,104246.7664064767,0.1042467664064767,percent,False,
22,5,Antonio Brown,26.0,92688.58896907872,0.09268858896907872,percent,False,
22,5,Paige VanZant,31.0,111682.95775659212,0.11168295775659212,percent,False,
22,5,Nyle DiMarco,37.0,137068.4205893858,0.1370684205893858,percent,False,
22,5,Ginger Zee,32.0,115685.12853207214,0.11568512853207213,percent,False,
22,5,Wanya Morris,30.0,108648.15614619553,0.10864815614619552,percent,False,
22,6,Kim Fields,24.0,105386.62118119259,0.10538662118119259,percent,False,True
22,6,Jodie Sweetin,25.0,110835.6222434171,0.1108356222434171,percent,False,True
22,6,Doug Flutie,21.0,89358.09205389365,0.08935809205389365,percent,True,True
22,6,Von Miller,24.0,104781.79834746165,0.10478179834746165,percent,False,True
22,6,Antonio Brown,27.0,123383.42990805239,0.12338342990805239,percent,False,True
22,6,Paige VanZant,28.0,123104.35980059115,0.12310435980059115,percent,False,True
22,6,Nyle DiMarco,25.0,108506.32923614945,0.10850632923614946,percent,False,True
22,6,Ginger Zee,24.0,101960.45580429537,0.10196045580429537,percent,False,True
22,6,Wanya Morris,29.0,132683.29142494666,0.13268329142494667,percent,False,True
22,7,Kim Fields,26.0,120162.84063438103,0.12016284063438104,percent,True,True
22,7,Jodie Sweetin,25.5,122499.33029728195,0.12249933029728195,percent,False,True
22,7,Von Miller,26.0,119542.12612322648,0.11954212612322648,percent,True,True
22,7,Antonio Brown,26.0,123851.77108601695,0.12385177108601694,percent,False,True
22,7,Paige VanZant,27.5,126531.12341177026,0.12653112341177025,percent,False,True
22,7,Nyle DiMarco,28.0,130566.27212827875,0.13056627212827876,percent,False,True
22,7,Ginger Zee,27.5,126093.30470928381,0.12609330470928382,percent,False,True
22,7,Wanya Morris,27.5,130753.23160976071,0.1307532316097607,percent,False,True
22,8,Jodie Sweetin,30.0,124387.907649305,0.12438790764930499,percent,True,True
22,8,Antonio Brown,27.0,174190.92883619672,0.17419092883619672,percent,False,True
22,8,Paige VanZant,28.0,173821.3933518437,0.1738213933518437,percent,False,True
22,8,Nyle DiMarco,29.0,182465.18358951667,0.18246518358951666,percent,False,True
22,8,Ginger Zee,30.0,187224.89584524895,0.18722489584524896,percent,False,True
22,8,Wanya Morris,25.0,157909.690727889,0.15790969072788902,percent,False,True
22,9,Antonio Brown,27.5,199467.0594025581,0.1994670594025581,percent,True,True
22,9,Paige VanZant,29.5,219457.59209085672,0.21945759209085672,percent,False,True
22,9,Nyle DiMarco,28.5,229726.10675708874,0.22972610675708874,percent,False,True
22,9,Ginger Zee,28.0,195982.73891913515,0.19598273891913515,percent,False,True
22,9,Wanya Morris,30.0,155366.50283036125,0.15536650283036124,percent,True,True
22,10,Paige VanZant,29.666600000000003,341855.4103647269,0.3418554103647269,percent,False,
22,10,Nyle DiMarco,28.9998,334088.2084880128,0.3340882084880128,percent,False,
22,10,Ginger Zee,28.333199999999998,324056.3811472603,0.3240563811472603,percent,False,
23,1,Jake T. Austin,22.0,64981.497177539895,0.0649814971775399,percent,False,
23,1,Maureen McCormick,22.0,65167.84493768773,0.06516784493768774,percent,False,
23,1,Marilu Henner,27.0,81682.53016649409,0.0816825301664941,percent,False,
23,1,Ryan Lochte,24.0,72368.2865729697,0.07236828657296969,percent,False,
23,1,Calvin Johnson Jr.,26.0,79570.05160210209,0.0795700516021021,percent,False,
23,1,Laurie Hernandez,31.0,95904.12292781085,0.09590412292781085,percent,False,
23,1,Amber Rose,24.0,71172.66525010757,0.07117266525010757,percent,False,
23,1,Rick Perry,20.0,60646.12885592634,0.060646128855926344,percent,False,
23,1,James Hinchcliffe,31.0,97216.47264803437,0.09721647264803436,percent,False,
23,1,Babyface,26.0,78460.77832262043,0.07846077832262044,percent,False,
23,1,Vanilla Ice,25.0,75188.02547836083,0.07518802547836083,percent,False,
23,1,Jana Kramer,27.0,81957.53971018876,0.08195753971018876,percent,False,
23,1,Terra Jole,25.0,75684.05635015751,0.07568405635015751,percent,False,
23,2,Jake T. Austin,24.0,67186.5009479362,0.06718650094793621,percent,True,False
23,2,Maureen McCormick,26.0,73473.44906983408,0.07347344906983408,percent,False,False
23,2,Marilu Henner,27.0,74365.31077311072,0.07436531077311072,percent,False,False
23,2,Ryan Lochte,24.0,69100.01571969684,0.06910001571969683,percent,False,False
23,2,Calvin Johnson Jr.,28.0,81601.08167039446,0.08160108167039445,percent,False,False
23,2,Laurie Hernandez,32.0,88971.01528853168,0.08897101528853167,percent,False,False
23,2,Amber Rose,24.0,65364.47606464989,0.06536447606464989,percent,False,False
23,2,Rick Perry,22.0,69660.94081958146,0.06966094081958146,percent,False,False
23,2,James Hinchcliffe,29.0,84465.69103014513,0.08446569103014513,percent,False,False
